"Code" "Year" "Age" "ASFR"
"SWE" 1909 "12-" 0
"SWE" 1909 "13" 0
"SWE" 1909 "14" 0.00021
"SWE" 1909 "15" 0.00075
"SWE" 1909 "16" 0.00373
"SWE" 1909 "17" 0.01287
"SWE" 1909 "18" 0.03099
"SWE" 1909 "19" 0.05274
"SWE" 1909 "20" 0.0793
"SWE" 1909 "21" 0.10456
"SWE" 1909 "22" 0.12639
"SWE" 1909 "23" 0.14607
"SWE" 1909 "24" 0.16087
"SWE" 1909 "25" 0.17423
"SWE" 1909 "26" 0.1825
"SWE" 1909 "27" 0.18912
"SWE" 1909 "28" 0.19381
"SWE" 1909 "29" 0.18839
"SWE" 1909 "30" 0.18975
"SWE" 1909 "31" 0.18465
"SWE" 1909 "32" 0.18316
"SWE" 1909 "33" 0.18025
"SWE" 1909 "34" 0.1723
"SWE" 1909 "35" 0.16448
"SWE" 1909 "36" 0.15604
"SWE" 1909 "37" 0.15035
"SWE" 1909 "38" 0.14113
"SWE" 1909 "39" 0.1242
"SWE" 1909 "40" 0.11198
"SWE" 1909 "41" 0.09269
"SWE" 1909 "42" 0.08234
"SWE" 1909 "43" 0.05879
"SWE" 1909 "44" 0.03852
"SWE" 1909 "45" 0.02613
"SWE" 1909 "46" 0.01258
"SWE" 1909 "47" 0.00659
"SWE" 1909 "48" 0.00218
"SWE" 1909 "49" 0.00088
"SWE" 1909 "50" 0.00033
"SWE" 1909 "51" 0
"SWE" 1909 "52" 0
"SWE" 1909 "53" 0
"SWE" 1909 "54" 0
"SWE" 1909 "55+" 0
"SWE" 1910 "12-" 2e-05
"SWE" 1910 "13" 4e-05
"SWE" 1910 "14" 0.00013
"SWE" 1910 "15" 0.00087
"SWE" 1910 "16" 0.00398
"SWE" 1910 "17" 0.0136
"SWE" 1910 "18" 0.02797
"SWE" 1910 "19" 0.05118
"SWE" 1910 "20" 0.07732
"SWE" 1910 "21" 0.10023
"SWE" 1910 "22" 0.12544
"SWE" 1910 "23" 0.14059
"SWE" 1910 "24" 0.15515
"SWE" 1910 "25" 0.16815
"SWE" 1910 "26" 0.17482
"SWE" 1910 "27" 0.17641
"SWE" 1910 "28" 0.18346
"SWE" 1910 "29" 0.18139
"SWE" 1910 "30" 0.17703
"SWE" 1910 "31" 0.17667
"SWE" 1910 "32" 0.17383
"SWE" 1910 "33" 0.16993
"SWE" 1910 "34" 0.16389
"SWE" 1910 "35" 0.15931
"SWE" 1910 "36" 0.15166
"SWE" 1910 "37" 0.14515
"SWE" 1910 "38" 0.13466
"SWE" 1910 "39" 0.12291
"SWE" 1910 "40" 0.10744
"SWE" 1910 "41" 0.09111
"SWE" 1910 "42" 0.07464
"SWE" 1910 "43" 0.0567
"SWE" 1910 "44" 0.0391
"SWE" 1910 "45" 0.0228
"SWE" 1910 "46" 0.01363
"SWE" 1910 "47" 0.00575
"SWE" 1910 "48" 0.00212
"SWE" 1910 "49" 0.00078
"SWE" 1910 "50" 7e-05
"SWE" 1910 "51" 3e-05
"SWE" 1910 "52" 0
"SWE" 1910 "53" 0
"SWE" 1910 "54" 0
"SWE" 1910 "55+" 0
"SWE" 1911 "12-" 0
"SWE" 1911 "13" 0
"SWE" 1911 "14" 7e-05
"SWE" 1911 "15" 0.00073
"SWE" 1911 "16" 0.00395
"SWE" 1911 "17" 0.01239
"SWE" 1911 "18" 0.02947
"SWE" 1911 "19" 0.05145
"SWE" 1911 "20" 0.073
"SWE" 1911 "21" 0.09739
"SWE" 1911 "22" 0.1192
"SWE" 1911 "23" 0.13868
"SWE" 1911 "24" 0.15048
"SWE" 1911 "25" 0.16204
"SWE" 1911 "26" 0.16998
"SWE" 1911 "27" 0.17011
"SWE" 1911 "28" 0.17744
"SWE" 1911 "29" 0.17402
"SWE" 1911 "30" 0.17339
"SWE" 1911 "31" 0.1691
"SWE" 1911 "32" 0.16701
"SWE" 1911 "33" 0.16117
"SWE" 1911 "34" 0.16015
"SWE" 1911 "35" 0.15061
"SWE" 1911 "36" 0.14623
"SWE" 1911 "37" 0.13967
"SWE" 1911 "38" 0.13115
"SWE" 1911 "39" 0.12257
"SWE" 1911 "40" 0.10347
"SWE" 1911 "41" 0.09054
"SWE" 1911 "42" 0.07112
"SWE" 1911 "43" 0.05333
"SWE" 1911 "44" 0.03651
"SWE" 1911 "45" 0.02304
"SWE" 1911 "46" 0.01246
"SWE" 1911 "47" 0.00531
"SWE" 1911 "48" 0.00199
"SWE" 1911 "49" 0.00086
"SWE" 1911 "50" 0.00017
"SWE" 1911 "51" 7e-05
"SWE" 1911 "52" 0
"SWE" 1911 "53" 0
"SWE" 1911 "54" 0
"SWE" 1911 "55+" 0
"SWE" 1912 "12-" 0
"SWE" 1912 "13" 0
"SWE" 1912 "14" 7e-05
"SWE" 1912 "15" 0.00103
"SWE" 1912 "16" 0.0045
"SWE" 1912 "17" 0.01393
"SWE" 1912 "18" 0.02989
"SWE" 1912 "19" 0.05214
"SWE" 1912 "20" 0.07645
"SWE" 1912 "21" 0.09938
"SWE" 1912 "22" 0.11623
"SWE" 1912 "23" 0.13694
"SWE" 1912 "24" 0.15133
"SWE" 1912 "25" 0.1611
"SWE" 1912 "26" 0.1666
"SWE" 1912 "27" 0.16849
"SWE" 1912 "28" 0.17171
"SWE" 1912 "29" 0.168
"SWE" 1912 "30" 0.17118
"SWE" 1912 "31" 0.1627
"SWE" 1912 "32" 0.1641
"SWE" 1912 "33" 0.16073
"SWE" 1912 "34" 0.15768
"SWE" 1912 "35" 0.14873
"SWE" 1912 "36" 0.14466
"SWE" 1912 "37" 0.13695
"SWE" 1912 "38" 0.12476
"SWE" 1912 "39" 0.11795
"SWE" 1912 "40" 0.10416
"SWE" 1912 "41" 0.08866
"SWE" 1912 "42" 0.07051
"SWE" 1912 "43" 0.05109
"SWE" 1912 "44" 0.03561
"SWE" 1912 "45" 0.02222
"SWE" 1912 "46" 0.0125
"SWE" 1912 "47" 0.00537
"SWE" 1912 "48" 0.00227
"SWE" 1912 "49" 0.00089
"SWE" 1912 "50" 0.00024
"SWE" 1912 "51" 3e-05
"SWE" 1912 "52" 0
"SWE" 1912 "53" 0
"SWE" 1912 "54" 0
"SWE" 1912 "55+" 0
"SWE" 1913 "12-" 0
"SWE" 1913 "13" 0
"SWE" 1913 "14" 0.00011
"SWE" 1913 "15" 0.00076
"SWE" 1913 "16" 0.00383
"SWE" 1913 "17" 0.01311
"SWE" 1913 "18" 0.02902
"SWE" 1913 "19" 0.05155
"SWE" 1913 "20" 0.07363
"SWE" 1913 "21" 0.10031
"SWE" 1913 "22" 0.11696
"SWE" 1913 "23" 0.13248
"SWE" 1913 "24" 0.14858
"SWE" 1913 "25" 0.15585
"SWE" 1913 "26" 0.15887
"SWE" 1913 "27" 0.16409
"SWE" 1913 "28" 0.16957
"SWE" 1913 "29" 0.16239
"SWE" 1913 "30" 0.16351
"SWE" 1913 "31" 0.16305
"SWE" 1913 "32" 0.16037
"SWE" 1913 "33" 0.14909
"SWE" 1913 "34" 0.14683
"SWE" 1913 "35" 0.14402
"SWE" 1913 "36" 0.1386
"SWE" 1913 "37" 0.13389
"SWE" 1913 "38" 0.11967
"SWE" 1913 "39" 0.1122
"SWE" 1913 "40" 0.09926
"SWE" 1913 "41" 0.08419
"SWE" 1913 "42" 0.06848
"SWE" 1913 "43" 0.05203
"SWE" 1913 "44" 0.03402
"SWE" 1913 "45" 0.02073
"SWE" 1913 "46" 0.01153
"SWE" 1913 "47" 0.00478
"SWE" 1913 "48" 0.00175
"SWE" 1913 "49" 0.00068
"SWE" 1913 "50" 2e-04
"SWE" 1913 "51" 4e-05
"SWE" 1913 "52" 7e-05
"SWE" 1913 "53" 0
"SWE" 1913 "54" 0
"SWE" 1913 "55+" 0
"SWE" 1914 "12-" 2e-05
"SWE" 1914 "13" 0
"SWE" 1914 "14" 0.00011
"SWE" 1914 "15" 0.00076
"SWE" 1914 "16" 0.00411
"SWE" 1914 "17" 0.01369
"SWE" 1914 "18" 0.03139
"SWE" 1914 "19" 0.0537
"SWE" 1914 "20" 0.076
"SWE" 1914 "21" 0.09719
"SWE" 1914 "22" 0.11603
"SWE" 1914 "23" 0.13356
"SWE" 1914 "24" 0.14212
"SWE" 1914 "25" 0.15064
"SWE" 1914 "26" 0.15832
"SWE" 1914 "27" 0.16031
"SWE" 1914 "28" 0.16546
"SWE" 1914 "29" 0.1621
"SWE" 1914 "30" 0.16054
"SWE" 1914 "31" 0.15877
"SWE" 1914 "32" 0.15326
"SWE" 1914 "33" 0.1506
"SWE" 1914 "34" 0.1447
"SWE" 1914 "35" 0.13728
"SWE" 1914 "36" 0.13254
"SWE" 1914 "37" 0.12721
"SWE" 1914 "38" 0.11743
"SWE" 1914 "39" 0.10734
"SWE" 1914 "40" 0.09818
"SWE" 1914 "41" 0.08409
"SWE" 1914 "42" 0.0679
"SWE" 1914 "43" 0.0515
"SWE" 1914 "44" 0.03385
"SWE" 1914 "45" 0.01949
"SWE" 1914 "46" 0.01068
"SWE" 1914 "47" 0.00519
"SWE" 1914 "48" 0.00183
"SWE" 1914 "49" 0.00062
"SWE" 1914 "50" 6e-05
"SWE" 1914 "51" 3e-05
"SWE" 1914 "52" 4e-05
"SWE" 1914 "53" 0
"SWE" 1914 "54" 0
"SWE" 1914 "55+" 0
"SWE" 1915 "12-" 0
"SWE" 1915 "13" 0
"SWE" 1915 "14" 4e-05
"SWE" 1915 "15" 0.00068
"SWE" 1915 "16" 0.00396
"SWE" 1915 "17" 0.01338
"SWE" 1915 "18" 0.02695
"SWE" 1915 "19" 0.04864
"SWE" 1915 "20" 0.07038
"SWE" 1915 "21" 0.08825
"SWE" 1915 "22" 0.1086
"SWE" 1915 "23" 0.12329
"SWE" 1915 "24" 0.13374
"SWE" 1915 "25" 0.14438
"SWE" 1915 "26" 0.14909
"SWE" 1915 "27" 0.15315
"SWE" 1915 "28" 0.15215
"SWE" 1915 "29" 0.15135
"SWE" 1915 "30" 0.15312
"SWE" 1915 "31" 0.14673
"SWE" 1915 "32" 0.14209
"SWE" 1915 "33" 0.1432
"SWE" 1915 "34" 0.13681
"SWE" 1915 "35" 0.12762
"SWE" 1915 "36" 0.12709
"SWE" 1915 "37" 0.11914
"SWE" 1915 "38" 0.11218
"SWE" 1915 "39" 0.10257
"SWE" 1915 "40" 0.09115
"SWE" 1915 "41" 0.07818
"SWE" 1915 "42" 0.06329
"SWE" 1915 "43" 0.04864
"SWE" 1915 "44" 0.03416
"SWE" 1915 "45" 0.01975
"SWE" 1915 "46" 0.01147
"SWE" 1915 "47" 0.0048
"SWE" 1915 "48" 0.00194
"SWE" 1915 "49" 0.00062
"SWE" 1915 "50" 1e-04
"SWE" 1915 "51" 7e-05
"SWE" 1915 "52" 3e-05
"SWE" 1915 "53" 0
"SWE" 1915 "54" 0
"SWE" 1915 "55+" 0
"SWE" 1916 "12-" 0
"SWE" 1916 "13" 0
"SWE" 1916 "14" 9e-05
"SWE" 1916 "15" 0.00073
"SWE" 1916 "16" 0.00353
"SWE" 1916 "17" 0.01112
"SWE" 1916 "18" 0.02541
"SWE" 1916 "19" 0.04347
"SWE" 1916 "20" 0.06579
"SWE" 1916 "21" 0.08584
"SWE" 1916 "22" 0.10705
"SWE" 1916 "23" 0.12543
"SWE" 1916 "24" 0.13369
"SWE" 1916 "25" 0.14017
"SWE" 1916 "26" 0.14587
"SWE" 1916 "27" 0.1492
"SWE" 1916 "28" 0.15202
"SWE" 1916 "29" 0.14983
"SWE" 1916 "30" 0.15094
"SWE" 1916 "31" 0.14742
"SWE" 1916 "32" 0.14237
"SWE" 1916 "33" 0.13891
"SWE" 1916 "34" 0.13355
"SWE" 1916 "35" 0.1279
"SWE" 1916 "36" 0.11956
"SWE" 1916 "37" 0.11611
"SWE" 1916 "38" 0.10531
"SWE" 1916 "39" 0.09761
"SWE" 1916 "40" 0.08867
"SWE" 1916 "41" 0.07574
"SWE" 1916 "42" 0.06316
"SWE" 1916 "43" 0.04586
"SWE" 1916 "44" 0.03074
"SWE" 1916 "45" 0.02034
"SWE" 1916 "46" 0.0098
"SWE" 1916 "47" 0.0036
"SWE" 1916 "48" 0.00129
"SWE" 1916 "49" 0.00079
"SWE" 1916 "50" 0.00023
"SWE" 1916 "51" 1e-04
"SWE" 1916 "52" 0
"SWE" 1916 "53" 0
"SWE" 1916 "54" 0
"SWE" 1916 "55+" 0
"SWE" 1917 "12-" 0
"SWE" 1917 "13" 4e-05
"SWE" 1917 "14" 0.00012
"SWE" 1917 "15" 0.00075
"SWE" 1917 "16" 0.00312
"SWE" 1917 "17" 0.01062
"SWE" 1917 "18" 0.02452
"SWE" 1917 "19" 0.04527
"SWE" 1917 "20" 0.06671
"SWE" 1917 "21" 0.0873
"SWE" 1917 "22" 0.10421
"SWE" 1917 "23" 0.12108
"SWE" 1917 "24" 0.13025
"SWE" 1917 "25" 0.14224
"SWE" 1917 "26" 0.14247
"SWE" 1917 "27" 0.14506
"SWE" 1917 "28" 0.14592
"SWE" 1917 "29" 0.14905
"SWE" 1917 "30" 0.14149
"SWE" 1917 "31" 0.14363
"SWE" 1917 "32" 0.14066
"SWE" 1917 "33" 0.13537
"SWE" 1917 "34" 0.13017
"SWE" 1917 "35" 0.1242
"SWE" 1917 "36" 0.11908
"SWE" 1917 "37" 0.11017
"SWE" 1917 "38" 0.10275
"SWE" 1917 "39" 0.09868
"SWE" 1917 "40" 0.08785
"SWE" 1917 "41" 0.07426
"SWE" 1917 "42" 0.0608
"SWE" 1917 "43" 0.04515
"SWE" 1917 "44" 0.02994
"SWE" 1917 "45" 0.01864
"SWE" 1917 "46" 0.00989
"SWE" 1917 "47" 0.00486
"SWE" 1917 "48" 0.00153
"SWE" 1917 "49" 0.00063
"SWE" 1917 "50" 0.00014
"SWE" 1917 "51" 3e-05
"SWE" 1917 "52" 3e-05
"SWE" 1917 "53" 0
"SWE" 1917 "54" 0
"SWE" 1917 "55+" 0
"SWE" 1918 "12-" 2e-05
"SWE" 1918 "13" 2e-05
"SWE" 1918 "14" 5e-05
"SWE" 1918 "15" 0.00059
"SWE" 1918 "16" 0.00308
"SWE" 1918 "17" 0.00902
"SWE" 1918 "18" 0.02262
"SWE" 1918 "19" 0.04182
"SWE" 1918 "20" 0.0648
"SWE" 1918 "21" 0.08385
"SWE" 1918 "22" 0.10093
"SWE" 1918 "23" 0.11797
"SWE" 1918 "24" 0.12708
"SWE" 1918 "25" 0.13374
"SWE" 1918 "26" 0.14319
"SWE" 1918 "27" 0.14154
"SWE" 1918 "28" 0.14278
"SWE" 1918 "29" 0.14395
"SWE" 1918 "30" 0.14165
"SWE" 1918 "31" 0.13985
"SWE" 1918 "32" 0.13133
"SWE" 1918 "33" 0.13363
"SWE" 1918 "34" 0.12285
"SWE" 1918 "35" 0.12016
"SWE" 1918 "36" 0.11557
"SWE" 1918 "37" 0.10688
"SWE" 1918 "38" 0.09981
"SWE" 1918 "39" 0.09385
"SWE" 1918 "40" 0.07978
"SWE" 1918 "41" 0.07203
"SWE" 1918 "42" 0.05922
"SWE" 1918 "43" 0.04638
"SWE" 1918 "44" 0.02765
"SWE" 1918 "45" 0.01902
"SWE" 1918 "46" 0.01033
"SWE" 1918 "47" 0.00446
"SWE" 1918 "48" 0.00149
"SWE" 1918 "49" 0.00038
"SWE" 1918 "50" 7e-05
"SWE" 1918 "51" 0
"SWE" 1918 "52" 0
"SWE" 1918 "53" 0
"SWE" 1918 "54" 0
"SWE" 1918 "55+" 0
"SWE" 1919 "12-" 0
"SWE" 1919 "13" 0
"SWE" 1919 "14" 5e-05
"SWE" 1919 "15" 0.00048
"SWE" 1919 "16" 0.00246
"SWE" 1919 "17" 0.00838
"SWE" 1919 "18" 0.02097
"SWE" 1919 "19" 0.03988
"SWE" 1919 "20" 0.06017
"SWE" 1919 "21" 0.0841
"SWE" 1919 "22" 0.10542
"SWE" 1919 "23" 0.1158
"SWE" 1919 "24" 0.12773
"SWE" 1919 "25" 0.13759
"SWE" 1919 "26" 0.13855
"SWE" 1919 "27" 0.14275
"SWE" 1919 "28" 0.14199
"SWE" 1919 "29" 0.14036
"SWE" 1919 "30" 0.13942
"SWE" 1919 "31" 0.13219
"SWE" 1919 "32" 0.12987
"SWE" 1919 "33" 0.12384
"SWE" 1919 "34" 0.11942
"SWE" 1919 "35" 0.11358
"SWE" 1919 "36" 0.11003
"SWE" 1919 "37" 0.10365
"SWE" 1919 "38" 0.09487
"SWE" 1919 "39" 0.08439
"SWE" 1919 "40" 0.07515
"SWE" 1919 "41" 0.06445
"SWE" 1919 "42" 0.05142
"SWE" 1919 "43" 0.03798
"SWE" 1919 "44" 0.02602
"SWE" 1919 "45" 0.01655
"SWE" 1919 "46" 0.00861
"SWE" 1919 "47" 0.00407
"SWE" 1919 "48" 0.00174
"SWE" 1919 "49" 0.00064
"SWE" 1919 "50" 8e-05
"SWE" 1919 "51" 4e-05
"SWE" 1919 "52" 0
"SWE" 1919 "53" 0
"SWE" 1919 "54" 0
"SWE" 1919 "55+" 0
"SWE" 1920 "12-" 2e-05
"SWE" 1920 "13" 0
"SWE" 1920 "14" 7e-05
"SWE" 1920 "15" 0.00082
"SWE" 1920 "16" 0.00405
"SWE" 1920 "17" 0.01404
"SWE" 1920 "18" 0.03482
"SWE" 1920 "19" 0.05713
"SWE" 1920 "20" 0.08419
"SWE" 1920 "21" 0.10867
"SWE" 1920 "22" 0.12788
"SWE" 1920 "23" 0.14273
"SWE" 1920 "24" 0.15077
"SWE" 1920 "25" 0.15762
"SWE" 1920 "26" 0.16523
"SWE" 1920 "27" 0.16283
"SWE" 1920 "28" 0.1659
"SWE" 1920 "29" 0.16277
"SWE" 1920 "30" 0.15924
"SWE" 1920 "31" 0.15287
"SWE" 1920 "32" 0.15162
"SWE" 1920 "33" 0.14316
"SWE" 1920 "34" 0.13914
"SWE" 1920 "35" 0.13041
"SWE" 1920 "36" 0.12504
"SWE" 1920 "37" 0.11486
"SWE" 1920 "38" 0.11215
"SWE" 1920 "39" 0.09929
"SWE" 1920 "40" 0.08488
"SWE" 1920 "41" 0.07461
"SWE" 1920 "42" 0.05875
"SWE" 1920 "43" 0.0469
"SWE" 1920 "44" 0.02988
"SWE" 1920 "45" 0.01824
"SWE" 1920 "46" 0.0102
"SWE" 1920 "47" 0.00404
"SWE" 1920 "48" 0.00204
"SWE" 1920 "49" 0.00052
"SWE" 1920 "50" 0.00022
"SWE" 1920 "51" 0
"SWE" 1920 "52" 0
"SWE" 1920 "53" 0
"SWE" 1920 "54" 0
"SWE" 1920 "55+" 0
"SWE" 1921 "12-" 0
"SWE" 1921 "13" 2e-05
"SWE" 1921 "14" 9e-05
"SWE" 1921 "15" 0.00075
"SWE" 1921 "16" 0.00409
"SWE" 1921 "17" 0.01348
"SWE" 1921 "18" 0.03081
"SWE" 1921 "19" 0.05262
"SWE" 1921 "20" 0.07738
"SWE" 1921 "21" 0.09994
"SWE" 1921 "22" 0.11469
"SWE" 1921 "23" 0.13085
"SWE" 1921 "24" 0.13931
"SWE" 1921 "25" 0.14622
"SWE" 1921 "26" 0.14689
"SWE" 1921 "27" 0.15009
"SWE" 1921 "28" 0.14727
"SWE" 1921 "29" 0.15182
"SWE" 1921 "30" 0.14326
"SWE" 1921 "31" 0.13908
"SWE" 1921 "32" 0.13282
"SWE" 1921 "33" 0.12749
"SWE" 1921 "34" 0.12348
"SWE" 1921 "35" 0.11884
"SWE" 1921 "36" 0.11511
"SWE" 1921 "37" 0.10613
"SWE" 1921 "38" 0.09787
"SWE" 1921 "39" 0.08996
"SWE" 1921 "40" 0.07938
"SWE" 1921 "41" 0.06629
"SWE" 1921 "42" 0.05314
"SWE" 1921 "43" 0.04067
"SWE" 1921 "44" 0.02939
"SWE" 1921 "45" 0.01772
"SWE" 1921 "46" 0.00879
"SWE" 1921 "47" 0.00419
"SWE" 1921 "48" 0.00153
"SWE" 1921 "49" 0.00044
"SWE" 1921 "50" 0.00014
"SWE" 1921 "51" 4e-05
"SWE" 1921 "52" 0
"SWE" 1921 "53" 0
"SWE" 1921 "54" 0
"SWE" 1921 "55+" 0
"SWE" 1922 "12-" 0
"SWE" 1922 "13" 2e-05
"SWE" 1922 "14" 0.00015
"SWE" 1922 "15" 0.00054
"SWE" 1922 "16" 0.00361
"SWE" 1922 "17" 0.01162
"SWE" 1922 "18" 0.02809
"SWE" 1922 "19" 0.04848
"SWE" 1922 "20" 0.06908
"SWE" 1922 "21" 0.08523
"SWE" 1922 "22" 0.10002
"SWE" 1922 "23" 0.1131
"SWE" 1922 "24" 0.12419
"SWE" 1922 "25" 0.13236
"SWE" 1922 "26" 0.13563
"SWE" 1922 "27" 0.13673
"SWE" 1922 "28" 0.1357
"SWE" 1922 "29" 0.134
"SWE" 1922 "30" 0.12904
"SWE" 1922 "31" 0.12756
"SWE" 1922 "32" 0.12075
"SWE" 1922 "33" 0.12032
"SWE" 1922 "34" 0.11321
"SWE" 1922 "35" 0.10678
"SWE" 1922 "36" 0.10346
"SWE" 1922 "37" 0.09805
"SWE" 1922 "38" 0.09042
"SWE" 1922 "39" 0.08287
"SWE" 1922 "40" 0.07238
"SWE" 1922 "41" 0.06171
"SWE" 1922 "42" 0.04951
"SWE" 1922 "43" 0.03835
"SWE" 1922 "44" 0.02628
"SWE" 1922 "45" 0.01638
"SWE" 1922 "46" 0.00835
"SWE" 1922 "47" 0.00405
"SWE" 1922 "48" 0.00151
"SWE" 1922 "49" 0.00057
"SWE" 1922 "50" 7e-05
"SWE" 1922 "51" 0
"SWE" 1922 "52" 0
"SWE" 1922 "53" 0
"SWE" 1922 "54" 0
"SWE" 1922 "55+" 0
"SWE" 1923 "12-" 0
"SWE" 1923 "13" 0
"SWE" 1923 "14" 0.00012
"SWE" 1923 "15" 0.00084
"SWE" 1923 "16" 0.0036
"SWE" 1923 "17" 0.01171
"SWE" 1923 "18" 0.02595
"SWE" 1923 "19" 0.04528
"SWE" 1923 "20" 0.0635
"SWE" 1923 "21" 0.08217
"SWE" 1923 "22" 0.09753
"SWE" 1923 "23" 0.10746
"SWE" 1923 "24" 0.11934
"SWE" 1923 "25" 0.12838
"SWE" 1923 "26" 0.13014
"SWE" 1923 "27" 0.12905
"SWE" 1923 "28" 0.1316
"SWE" 1923 "29" 0.13219
"SWE" 1923 "30" 0.12709
"SWE" 1923 "31" 0.12075
"SWE" 1923 "32" 0.12012
"SWE" 1923 "33" 0.1156
"SWE" 1923 "34" 0.1069
"SWE" 1923 "35" 0.10342
"SWE" 1923 "36" 0.09916
"SWE" 1923 "37" 0.09095
"SWE" 1923 "38" 0.08672
"SWE" 1923 "39" 0.07914
"SWE" 1923 "40" 0.06891
"SWE" 1923 "41" 0.06003
"SWE" 1923 "42" 0.04801
"SWE" 1923 "43" 0.0359
"SWE" 1923 "44" 0.02403
"SWE" 1923 "45" 0.01462
"SWE" 1923 "46" 0.0074
"SWE" 1923 "47" 0.00379
"SWE" 1923 "48" 0.00198
"SWE" 1923 "49" 0.00055
"SWE" 1923 "50" 1e-04
"SWE" 1923 "51" 1e-04
"SWE" 1923 "52" 7e-05
"SWE" 1923 "53" 0
"SWE" 1923 "54" 0
"SWE" 1923 "55+" 0
"SWE" 1924 "12-" 0
"SWE" 1924 "13" 0
"SWE" 1924 "14" 0.00014
"SWE" 1924 "15" 0.00088
"SWE" 1924 "16" 0.00305
"SWE" 1924 "17" 0.01129
"SWE" 1924 "18" 0.02391
"SWE" 1924 "19" 0.04424
"SWE" 1924 "20" 0.0613
"SWE" 1924 "21" 0.07757
"SWE" 1924 "22" 0.09352
"SWE" 1924 "23" 0.1045
"SWE" 1924 "24" 0.1134
"SWE" 1924 "25" 0.12056
"SWE" 1924 "26" 0.12377
"SWE" 1924 "27" 0.12328
"SWE" 1924 "28" 0.12502
"SWE" 1924 "29" 0.12119
"SWE" 1924 "30" 0.12295
"SWE" 1924 "31" 0.11728
"SWE" 1924 "32" 0.11254
"SWE" 1924 "33" 0.10798
"SWE" 1924 "34" 0.10489
"SWE" 1924 "35" 0.09939
"SWE" 1924 "36" 0.09355
"SWE" 1924 "37" 0.0868
"SWE" 1924 "38" 0.08137
"SWE" 1924 "39" 0.07448
"SWE" 1924 "40" 0.06536
"SWE" 1924 "41" 0.05551
"SWE" 1924 "42" 0.04519
"SWE" 1924 "43" 0.0352
"SWE" 1924 "44" 0.02259
"SWE" 1924 "45" 0.01562
"SWE" 1924 "46" 0.00682
"SWE" 1924 "47" 0.0038
"SWE" 1924 "48" 0.00123
"SWE" 1924 "49" 0.00038
"SWE" 1924 "50" 1e-04
"SWE" 1924 "51" 0
"SWE" 1924 "52" 0
"SWE" 1924 "53" 0
"SWE" 1924 "54" 0
"SWE" 1924 "55+" 0
"SWE" 1925 "12-" 0
"SWE" 1925 "13" 2e-05
"SWE" 1925 "14" 0.00011
"SWE" 1925 "15" 0.00065
"SWE" 1925 "16" 0.00357
"SWE" 1925 "17" 0.0116
"SWE" 1925 "18" 0.02588
"SWE" 1925 "19" 0.0447
"SWE" 1925 "20" 0.06205
"SWE" 1925 "21" 0.07802
"SWE" 1925 "22" 0.09274
"SWE" 1925 "23" 0.10342
"SWE" 1925 "24" 0.11058
"SWE" 1925 "25" 0.11358
"SWE" 1925 "26" 0.11922
"SWE" 1925 "27" 0.12456
"SWE" 1925 "28" 0.12052
"SWE" 1925 "29" 0.11721
"SWE" 1925 "30" 0.11357
"SWE" 1925 "31" 0.11282
"SWE" 1925 "32" 0.11069
"SWE" 1925 "33" 0.10537
"SWE" 1925 "34" 0.10013
"SWE" 1925 "35" 0.09448
"SWE" 1925 "36" 0.08669
"SWE" 1925 "37" 0.08266
"SWE" 1925 "38" 0.07326
"SWE" 1925 "39" 0.06875
"SWE" 1925 "40" 0.0594
"SWE" 1925 "41" 0.05251
"SWE" 1925 "42" 0.04295
"SWE" 1925 "43" 0.03153
"SWE" 1925 "44" 0.02079
"SWE" 1925 "45" 0.01301
"SWE" 1925 "46" 0.00702
"SWE" 1925 "47" 0.00317
"SWE" 1925 "48" 0.0012
"SWE" 1925 "49" 4e-04
"SWE" 1925 "50" 6e-05
"SWE" 1925 "51" 0
"SWE" 1925 "52" 3e-05
"SWE" 1925 "53" 0
"SWE" 1925 "54" 0
"SWE" 1925 "55+" 0
"SWE" 1926 "12-" 0
"SWE" 1926 "13" 0
"SWE" 1926 "14" 9e-05
"SWE" 1926 "15" 0.00063
"SWE" 1926 "16" 0.0038
"SWE" 1926 "17" 0.01203
"SWE" 1926 "18" 0.02657
"SWE" 1926 "19" 0.04255
"SWE" 1926 "20" 0.06144
"SWE" 1926 "21" 0.07511
"SWE" 1926 "22" 0.08735
"SWE" 1926 "23" 0.09542
"SWE" 1926 "24" 0.10469
"SWE" 1926 "25" 0.11067
"SWE" 1926 "26" 0.11275
"SWE" 1926 "27" 0.11548
"SWE" 1926 "28" 0.11578
"SWE" 1926 "29" 0.11236
"SWE" 1926 "30" 0.10978
"SWE" 1926 "31" 0.10524
"SWE" 1926 "32" 0.10315
"SWE" 1926 "33" 0.09775
"SWE" 1926 "34" 0.0953
"SWE" 1926 "35" 0.08839
"SWE" 1926 "36" 0.08275
"SWE" 1926 "37" 0.07779
"SWE" 1926 "38" 0.07239
"SWE" 1926 "39" 0.06411
"SWE" 1926 "40" 0.05825
"SWE" 1926 "41" 0.05074
"SWE" 1926 "42" 0.03962
"SWE" 1926 "43" 0.02837
"SWE" 1926 "44" 0.01927
"SWE" 1926 "45" 0.01245
"SWE" 1926 "46" 0.00616
"SWE" 1926 "47" 0.00254
"SWE" 1926 "48" 0.00153
"SWE" 1926 "49" 0.00048
"SWE" 1926 "50" 9e-05
"SWE" 1926 "51" 0
"SWE" 1926 "52" 0
"SWE" 1926 "53" 0
"SWE" 1926 "54" 0
