Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 12/10/2018
Code Year    Age        Total
SWE  1957     55+        0.00
SWE  1958     12-        0.00
SWE  1958     13         2.00
SWE  1958     14        13.00
SWE  1958     15        95.00
SWE  1958     16       573.00
SWE  1958     17      1508.02
SWE  1958     18      2845.03
SWE  1958     19      4057.04
SWE  1958     20      4952.04
SWE  1958     21      5536.05
SWE  1958     22      5827.06
SWE  1958     23      6219.05
SWE  1958     24      6355.06
SWE  1958     25      6556.07
SWE  1958     26      6642.06
SWE  1958     27      6395.06
SWE  1958     28      5893.05
SWE  1958     29      5537.05
SWE  1958     30      5072.05
SWE  1958     31      4594.04
SWE  1958     32      4233.05
SWE  1958     33      3790.04
SWE  1958     34      3522.04
SWE  1958     35      3062.03
SWE  1958     36      2764.03
SWE  1958     37      2402.02
SWE  1958     38      2050.02
SWE  1958     39      1399.01
SWE  1958     40      1169.01
SWE  1958     41       847.01
SWE  1958     42       645.01
SWE  1958     43       438.00
SWE  1958     44       264.01
SWE  1958     45       138.00
SWE  1958     46        67.00
SWE  1958     47        31.01
SWE  1958     48         8.00
SWE  1958     49         1.00
SWE  1958     50         0.00
SWE  1958     51         0.00
SWE  1958     52         0.00
SWE  1958     53         0.00
SWE  1958     54         0.00
SWE  1958     55+        0.00
SWE  1959     12-        1.00
SWE  1959     13         0.00
SWE  1959     14        15.00
SWE  1959     15       138.00
SWE  1959     16       684.00
SWE  1959     17      1757.00
SWE  1959     18      2851.00
SWE  1959     19      4011.00
SWE  1959     20      4986.00
SWE  1959     21      5602.00
SWE  1959     22      6100.00
SWE  1959     23      6377.00
SWE  1959     24      6541.00
SWE  1959     25      6519.00
SWE  1959     26      6179.00
SWE  1959     27      6346.00
SWE  1959     28      5947.00
SWE  1959     29      5579.00
SWE  1959     30      5080.00
SWE  1959     31      4492.00
SWE  1959     32      4078.00
SWE  1959     33      3664.00
SWE  1959     34      3126.00
SWE  1959     35      2872.00
SWE  1959     36      2526.00
SWE  1959     37      2379.00
SWE  1959     38      1922.00
SWE  1959     39      1594.00
SWE  1959     40      1067.00
SWE  1959     41       834.00
SWE  1959     42       610.00
SWE  1959     43       395.00
SWE  1959     44       215.00
SWE  1959     45       144.00
SWE  1959     46        75.00
SWE  1959     47        26.00
SWE  1959     48         5.00
SWE  1959     49         6.00
SWE  1959     50         0.00
SWE  1959     51         0.00
SWE  1959     52         0.00
SWE  1959     53         0.00
SWE  1959     54         0.00
SWE  1959     55+        0.00
SWE  1960     12-        1.00
SWE  1960     13         2.00
SWE  1960     14        13.00
SWE  1960     15       148.00
SWE  1960     16       791.02
SWE  1960     17      1851.03
SWE  1960     18      3051.06
SWE  1960     19      3883.08
SWE  1960     20      4936.09
SWE  1960     21      5572.11
SWE  1960     22      6125.12
SWE  1960     23      6277.12
SWE  1960     24      6401.13
SWE  1960     25      6432.13
SWE  1960     26      6174.12
SWE  1960     27      6032.12
SWE  1960     28      5772.12
SWE  1960     29      5342.11
SWE  1960     30      4648.10
SWE  1960     31      4460.08
SWE  1960     32      3877.08
SWE  1960     33      3426.07
SWE  1960     34      3104.07
SWE  1960     35      2753.06
SWE  1960     36      2378.05
SWE  1960     37      1995.03
SWE  1960     38      1794.04
SWE  1960     39      1586.03
SWE  1960     40      1210.02
SWE  1960     41       742.02
SWE  1960     42       605.01
SWE  1960     43       372.00
SWE  1960     44       240.00
SWE  1960     45       127.00
SWE  1960     46        60.00
SWE  1960     47        29.00
SWE  1960     48         7.00
SWE  1960     49         0.00
SWE  1960     50         1.00
SWE  1960     51         0.00
SWE  1960     52         0.00
SWE  1960     53         0.00
SWE  1960     54         0.00
SWE  1960     55+        0.00
SWE  1961     12-        1.00
SWE  1961     13         2.00
SWE  1961     14         9.00
SWE  1961     15       136.00
SWE  1961     16       839.00
SWE  1961     17      2139.00
SWE  1961     18      3351.00
SWE  1961     19      4406.00
SWE  1961     20      4822.00
SWE  1961     21      5812.00
SWE  1961     22      6358.00
SWE  1961     23      6632.00
SWE  1961     24      6900.00
SWE  1961     25      6678.00
SWE  1961     26      6419.00
SWE  1961     27      6098.00
SWE  1961     28      5630.00
SWE  1961     29      5343.00
SWE  1961     30      4975.00
SWE  1961     31      4248.00
SWE  1961     32      3865.00
SWE  1961     33      3370.00
SWE  1961     34      2968.00
SWE  1961     35      2663.00
SWE  1961     36      2383.00
SWE  1961     37      2021.00
SWE  1961     38      1647.00
SWE  1961     39      1506.00
SWE  1961     40      1177.00
SWE  1961     41       831.00
SWE  1961     42       490.00
SWE  1961     43       373.00
SWE  1961     44       178.00
SWE  1961     45       118.00
SWE  1961     46        65.00
SWE  1961     47        36.00
SWE  1961     48         7.00
SWE  1961     49         4.00
SWE  1961     50         1.00
SWE  1961     51         0.00
SWE  1961     52         0.00
SWE  1961     53         0.00
SWE  1961     54         0.00
SWE  1961     55+        0.00
SWE  1962     12-        0.00
SWE  1962     13         1.00
SWE  1962     14        12.00
SWE  1962     15       156.00
SWE  1962     16       922.00
SWE  1962     17      2271.00
SWE  1962     18      3956.00
SWE  1962     19      4950.00
SWE  1962     20      5642.00
SWE  1962     21      5883.00
SWE  1962     22      6577.00
SWE  1962     23      6991.00
SWE  1962     24      7203.00
SWE  1962     25      6985.00
SWE  1962     26      6690.00
SWE  1962     27      6178.00
SWE  1962     28      5523.00
SWE  1962     29      5204.00
SWE  1962     30      4817.00
SWE  1962     31      4318.00
SWE  1962     32      3788.00
SWE  1962     33      3400.00
SWE  1962     34      2987.00
SWE  1962     35      2584.00
SWE  1962     36      2211.00
SWE  1962     37      1929.00
SWE  1962     38      1631.00
SWE  1962     39      1307.00
SWE  1962     40      1081.00
SWE  1962     41       813.00
SWE  1962     42       575.00
SWE  1962     43       306.00
SWE  1962     44       211.00
SWE  1962     45        97.00
