Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 12/10/2018
Code Year    Age        ASFR
FIN  1980     21     0.07912
FIN  1980     22     0.09261
FIN  1980     23     0.10798
FIN  1980     24     0.11126
FIN  1980     25     0.12258
FIN  1980     26     0.12328
FIN  1980     27     0.12018
FIN  1980     28     0.10920
FIN  1980     29     0.09895
FIN  1980     30     0.08794
FIN  1980     31     0.07658
FIN  1980     32     0.06661
FIN  1980     33     0.05710
FIN  1980     34     0.04838
FIN  1980     35     0.04012
FIN  1980     36     0.03254
FIN  1980     37     0.02593
FIN  1980     38     0.02239
FIN  1980     39     0.01708
FIN  1980     40     0.01129
FIN  1980     41     0.00837
FIN  1980     42     0.00534
FIN  1980     43     0.00367
FIN  1980     44     0.00212
FIN  1980     45     0.00100
FIN  1980     46     0.00054
FIN  1980     47     0.00015
FIN  1980     48     0.00004
FIN  1980     49     0.00000
FIN  1980     50     0.00000
FIN  1980     51     0.00000
FIN  1980     52     0.00000
FIN  1980     53     0.00000
FIN  1980     54     0.00000
FIN  1980     55+    0.00000
FIN  1981     12-    0.00000
FIN  1981     13     0.00000
FIN  1981     14     0.00025
FIN  1981     15     0.00055
FIN  1981     16     0.00447
FIN  1981     17     0.01117
FIN  1981     18     0.02524
FIN  1981     19     0.04242
FIN  1981     20     0.06012
FIN  1981     21     0.07556
FIN  1981     22     0.08932
FIN  1981     23     0.10298
FIN  1981     24     0.11582
FIN  1981     25     0.12410
FIN  1981     26     0.12877
FIN  1981     27     0.12117
FIN  1981     28     0.11339
FIN  1981     29     0.10466
FIN  1981     30     0.09185
FIN  1981     31     0.08017
FIN  1981     32     0.06939
FIN  1981     33     0.05876
FIN  1981     34     0.05002
FIN  1981     35     0.04127
FIN  1981     36     0.03374
FIN  1981     37     0.02768
FIN  1981     38     0.02245
FIN  1981     39     0.01750
FIN  1981     40     0.01233
FIN  1981     41     0.00737
FIN  1981     42     0.00509
FIN  1981     43     0.00338
FIN  1981     44     0.00176
FIN  1981     45     0.00128
FIN  1981     46     0.00033
FIN  1981     47     0.00023
FIN  1981     48     0.00004
FIN  1981     49     0.00000
FIN  1981     50     0.00000
FIN  1981     51     0.00000
FIN  1981     52     0.00000
FIN  1981     53     0.00000
FIN  1981     54     0.00000
FIN  1981     55+    0.00000
FIN  1982     12-    0.00000
FIN  1982     13     0.00000
FIN  1982     14     0.00011
FIN  1982     15     0.00069
FIN  1982     16     0.00382
FIN  1982     17     0.01125
FIN  1982     18     0.02376
FIN  1982     19     0.04393
FIN  1982     20     0.05961
FIN  1982     21     0.07454
FIN  1982     22     0.09248
FIN  1982     23     0.10686
FIN  1982     24     0.12172
FIN  1982     25     0.13073
FIN  1982     26     0.13106
FIN  1982     27     0.12822
FIN  1982     28     0.12347
FIN  1982     29     0.10952
FIN  1982     30     0.09920
FIN  1982     31     0.08355
FIN  1982     32     0.07414
FIN  1982     33     0.06178
FIN  1982     34     0.05307
FIN  1982     35     0.04301
FIN  1982     36     0.03622
FIN  1982     37     0.02738
FIN  1982     38     0.02151
FIN  1982     39     0.01741
FIN  1982     40     0.01334
FIN  1982     41     0.00889
FIN  1982     42     0.00581
FIN  1982     43     0.00393
FIN  1982     44     0.00221
FIN  1982     45     0.00110
FIN  1982     46     0.00055
FIN  1982     47     0.00019
FIN  1982     48     0.00004
FIN  1982     49     0.00004
FIN  1982     50     0.00000
FIN  1982     51     0.00000
FIN  1982     52     0.00000
FIN  1982     53     0.00000
FIN  1982     54     0.00000
FIN  1982     55+    0.00000
FIN  1983     12-    0.00000
FIN  1983     13     0.00000
FIN  1983     14     0.00015
FIN  1983     15     0.00082
FIN  1983     16     0.00339
FIN  1983     17     0.01088
FIN  1983     18     0.02285
FIN  1983     19     0.03897
FIN  1983     20     0.05879
FIN  1983     21     0.07217
FIN  1983     22     0.08447
FIN  1983     23     0.10076
FIN  1983     24     0.12105
FIN  1983     25     0.13099
FIN  1983     26     0.13651
FIN  1983     27     0.13102
FIN  1983     28     0.12063
FIN  1983     29     0.11540
FIN  1983     30     0.10084
FIN  1983     31     0.09287
FIN  1983     32     0.07710
FIN  1983     33     0.06614
FIN  1983     34     0.05541
FIN  1983     35     0.04571
FIN  1983     36     0.03987
FIN  1983     37     0.03145
FIN  1983     38     0.02336
FIN  1983     39     0.01892
FIN  1983     40     0.01361
FIN  1983     41     0.00948
FIN  1983     42     0.00527
FIN  1983     43     0.00384
FIN  1983     44     0.00163
FIN  1983     45     0.00100
FIN  1983     46     0.00059
FIN  1983     47     0.00037
FIN  1983     48     0.00011
FIN  1983     49     0.00008
FIN  1983     50     0.00000
FIN  1983     51     0.00000
FIN  1983     52     0.00000
FIN  1983     53     0.00000
FIN  1983     54     0.00000
FIN  1983     55+    0.00000
FIN  1984     12-    0.00000
FIN  1984     13     0.00000
FIN  1984     14     0.00006
FIN  1984     15     0.00057
FIN  1984     16     0.00324
FIN  1984     17     0.01026
FIN  1984     18     0.02130
FIN  1984     19     0.03839
FIN  1984     20     0.05245
FIN  1984     21     0.06720
FIN  1984     22     0.08067
FIN  1984     23     0.09521
FIN  1984     24     0.11462
FIN  1984     25     0.12470
FIN  1984     26     0.12726
FIN  1984     27     0.12849
FIN  1984     28     0.12360
FIN  1984     29     0.11413
FIN  1984     30     0.10339
FIN  1984     31     0.08742
FIN  1984     32     0.08008
FIN  1984     33     0.06701
FIN  1984     34     0.05575
FIN  1984     35     0.04813
FIN  1984     36     0.03860
FIN  1984     37     0.03249
FIN  1984     38     0.02485
FIN  1984     39     0.01802
FIN  1984     40     0.01425
FIN  1984     41     0.00884
FIN  1984     42     0.00591
FIN  1984     43     0.00359
FIN  1984     44     0.00207
FIN  1984     45     0.00107
FIN  1984     46     0.00045
FIN  1984     47     0.00018
FIN  1984     48     0.00000
FIN  1984     49     0.00000
FIN  1984     50     0.00000
FIN  1984     51     0.00000
FIN  1984     52     0.00000
FIN  1984     53     0.00000
FIN  1984     54     0.00000
FIN  1984     55+    0.00000
FIN  1985     12-    0.00000
FIN  1985     13     0.00003
FIN  1985     14     0.00010
FIN  1985     15     0.00080
FIN  1985     16     0.00283
FIN  1985     17     0.00930
FIN  1985     18     0.01766
FIN  1985     19     0.03562
FIN  1985     20     0.04816
FIN  1985     21     0.06299
FIN  1985     22     0.07380
FIN  1985     23     0.09018
FIN  1985     24     0.10657
FIN  1985     25     0.11926
FIN  1985     26     0.12606
FIN  1985     27     0.12747
FIN  1985     28     0.12300
FIN  1985     29     0.11262
FIN  1985     30     0.10200
FIN  1985     31     0.08641
FIN  1985     32     0.07661
FIN  1985     33     0.06693
FIN  1985     34     0.05613
FIN  1985     35     0.04771
FIN  1985     36     0.04044
FIN  1985     37     0.03117
FIN  1985     38     0.02444
FIN  1985     39     0.01869
FIN  1985     40     0.01401
FIN  1985     41     0.00833
FIN  1985     42     0.00618
FIN  1985     43     0.00368
FIN  1985     44     0.00185
FIN  1985     45     0.00107
FIN  1985     46     0.00037
FIN  1985     47     0.00010
FIN  1985     48     0.00007
FIN  1985     49     0.00000
FIN  1985     50     0.00000
FIN  1985     51     0.00000
FIN  1985     52     0.00000
FIN  1985     53     0.00000
FIN  1985     54     0.00000
FIN  1985     55+    0.00000
FIN  1986     12-    0.00000
FIN  1986     13     0.00000
FIN  1986     14     0.00010
FIN  1986     15     0.00049
FIN  1986     16     0.00288
FIN  1986     17     0.00831
FIN  1986     18     0.01787
FIN  1986     19     0.03140
FIN  1986     20     0.04659
FIN  1986     21     0.05455
FIN  1986     22     0.06976
FIN  1986     23     0.08251
FIN  1986     24     0.10072
FIN  1986     25     0.11419
FIN  1986     26     0.12317
FIN  1986     27     0.12604
FIN  1986     28     0.12240
FIN  1986     29     0.11456
FIN  1986     30     0.10212
FIN  1986     31     0.08974
FIN  1986     32     0.07805
FIN  1986     33     0.06517
FIN  1986     34     0.05506
FIN  1986     35     0.04698
FIN  1986     36     0.03818
FIN  1986     37     0.02975
FIN  1986     38     0.02349
FIN  1986     39     0.01881
FIN  1986     40     0.01170
FIN  1986     41     0.00875
FIN  1986     42     0.00590
FIN  1986     43     0.00362
FIN  1986     44     0.00207
FIN  1986     45     0.00098
FIN  1986     46     0.00057
FIN  1986     47     0.00020
FIN  1986     48     0.00007
FIN  1986     49     0.00000
FIN  1986     50     0.00004
FIN  1986     51     0.00000
FIN  1986     52     0.00000
FIN  1986     53     0.00000
FIN  1986     54     0.00000
FIN  1986     55+    0.00000
FIN  1987     12-    0.00000
FIN  1987     13     0.00003
FIN  1987     14     0.00007
FIN  1987     15     0.00075
FIN  1987     16     0.00204
FIN  1987     17     0.00832
FIN  1987     18     0.01689
FIN  1987     19     0.02889
FIN  1987     20     0.04150
FIN  1987     21     0.05417
FIN  1987     22     0.06517
FIN  1987     23     0.07982
FIN  1987     24     0.09695
FIN  1987     25     0.11170
FIN  1987     26     0.12337
FIN  1987     27     0.12555
FIN  1987     28     0.12221
FIN  1987     29     0.11293
FIN  1987     30     0.10687
FIN  1987     31     0.09255
FIN  1987     32     0.07610
FIN  1987     33     0.06992
FIN  1987     34     0.05654
FIN  1987     35     0.04640
FIN  1987     36     0.03827
FIN  1987     37     0.03073
FIN  1987     38     0.02376
FIN  1987     39     0.01809
FIN  1987     40     0.01370
FIN  1987     41     0.00918
FIN  1987     42     0.00626
FIN  1987     43     0.00405
FIN  1987     44     0.00198
FIN  1987     45     0.00114
FIN  1987     46     0.00024
FIN  1987     47     0.00017
FIN  1987     48     0.00010
FIN  1987     49     0.00000
FIN  1987     50     0.00000
FIN  1987     51     0.00000
FIN  1987     52     0.00000
FIN  1987     53     0.00000
FIN  1987     54     0.00000
FIN  1987     55+    0.00000
FIN  1988     12-    0.00000
FIN  1988     13     0.00003
FIN  1988     14     0.00003
FIN  1988     15     0.00079
FIN  1988     16     0.00270
FIN  1988     17     0.00802
FIN  1988     18     0.01626
FIN  1988     19     0.03111
FIN  1988     20     0.04253
FIN  1988     21     0.05434
FIN  1988     22     0.06815
FIN  1988     23     0.08458
FIN  1988     24     0.10026
FIN  1988     25     0.11720
FIN  1988     26     0.13068
FIN  1988     27     0.13651
FIN  1988     28     0.13268
FIN  1988     29     0.12480
FIN  1988     30     0.11322
FIN  1988     31     0.10060
FIN  1988     32     0.08677
FIN  1988     33     0.07238
FIN  1988     34     0.06205
FIN  1988     35     0.05204
FIN  1988     36     0.04208
FIN  1988     37     0.03187
FIN  1988     38     0.02448
FIN  1988     39     0.01879
FIN  1988     40     0.01436
FIN  1988     41     0.00898
FIN  1988     42     0.00641
FIN  1988     43     0.00383
FIN  1988     44     0.00196
FIN  1988     45     0.00121
FIN  1988     46     0.00081
FIN  1988     47     0.00027
FIN  1988     48     0.00003
FIN  1988     49     0.00000
FIN  1988     50     0.00004
FIN  1988     51     0.00000
FIN  1988     52     0.00000
FIN  1988     53     0.00000
FIN  1988     54     0.00000
FIN  1988     55+    0.00000
FIN  1989     12-    0.00000
FIN  1989     13     0.00000
FIN  1989     14     0.00003
FIN  1989     15     0.00065
FIN  1989     16     0.00227
FIN  1989     17     0.00789
FIN  1989     18     0.01569
FIN  1989     19     0.03070
FIN  1989     20     0.04171
FIN  1989     21     0.05433
FIN  1989     22     0.06815
FIN  1989     23     0.08424
FIN  1989     24     0.09990
FIN  1989     25     0.12087
FIN  1989     26     0.12666
FIN  1989     27     0.13400
FIN  1989     28     0.13790
FIN  1989     29     0.12789
FIN  1989     30     0.11962
FIN  1989     31     0.10329
FIN  1989     32     0.08887
FIN  1989     33     0.07426
FIN  1989     34     0.06349
FIN  1989     35     0.05366
FIN  1989     36     0.03966
FIN  1989     37     0.03169
FIN  1989     38     0.02380
FIN  1989     39     0.01995
FIN  1989     40     0.01440
FIN  1989     41     0.00899
FIN  1989     42     0.00631
FIN  1989     43     0.00365
FIN  1989     44     0.00189
FIN  1989     45     0.00110
FIN  1989     46     0.00033
FIN  1989     47     0.00030
FIN  1989     48     0.00003
FIN  1989     49     0.00000
FIN  1989     50     0.00003
FIN  1989     51     0.00000
FIN  1989     52     0.00000
FIN  1989     53     0.00000
FIN  1989     54     0.00000
FIN  1989     55+    0.00000
FIN  1990     12-    0.00000
